model_label,block_id,label_mode,q,N,n_display,rel,leader_share,counts_role,designated_leader_label,chosen_role,valid,n
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",bf,0.0,True,2
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",bs,0.0,True,4
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",bq,0.0,True,5
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",ai,0.0,True,4
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",bp,0.0,True,2
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",au,0.0,True,4
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",ak,0.0,True,3
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",bu,0.0,True,4
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",az,0.0,True,1
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",ax,0.0,True,2
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",ba,0.0,True,1
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",ao,0.0,True,2
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",ac,0.0,True,2
qwen25_7b_abliterated_v2,neutral_q50_N200,neutral_per_query,50,200,199,1.0,0.7537688442211056,"[150, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",bl,0.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",liberalism,0.0,True,28
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",conservatism,2.0,True,9
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",socialism,4.0,True,18
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",libertarianism,1.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",green politics,2.0,True,27
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",nationalism,5.0,True,5
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",liberalism,3.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",conservatism,5.0,True,28
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",socialism,1.0,True,10
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",libertarianism,3.0,True,25
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",nationalism,1.0,True,27
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",nationalism,4.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",socialism,2.0,True,12
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",green politics,5.0,True,9
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",liberalism,4.0,True,4
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",libertarianism,0.0,True,7
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",green politics,0.0,True,4
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.0,0.1836734693877551,"[9, 8, 8, 8, 8, 8]",conservatism,3.0,True,3
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",liberalism,0.0,True,22
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",conservatism,5.0,True,24
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",socialism,4.0,True,20
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",libertarianism,0.0,True,13
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",green politics,2.0,True,25
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",nationalism,1.0,True,23
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",liberalism,3.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",conservatism,2.0,True,11
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",socialism,1.0,True,13
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",libertarianism,3.0,True,24
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",nationalism,4.0,True,9
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",liberalism,4.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",socialism,2.0,True,6
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",green politics,0.0,True,13
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",nationalism,5.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",conservatism,3.0,True,5
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",liberalism,,False,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",green politics,5.0,True,2
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",libertarianism,1.0,True,2
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",socialism,,False,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",libertarianism,,False,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.03,0.2040816326530612,"[10, 8, 8, 8, 8, 7]",liberalism,2.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",liberalism,0.0,True,30
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",conservatism,2.0,True,11
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",socialism,2.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",libertarianism,3.0,True,21
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",green politics,2.0,True,26
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",nationalism,4.0,True,9
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",conservatism,5.0,True,25
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",socialism,1.0,True,14
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",nationalism,1.0,True,24
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",conservatism,0.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",libertarianism,1.0,True,5
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",liberalism,4.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",libertarianism,0.0,True,14
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",green politics,0.0,True,9
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",nationalism,5.0,True,6
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",socialism,4.0,True,18
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",nationalism,2.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",conservatism,3.0,True,2
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",green politics,5.0,True,5
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",liberalism,3.0,True,2
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.06,0.2244897959183673,"[11, 8, 8, 8, 7, 7]",conservatism,,False,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",liberalism,0.0,True,28
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",conservatism,5.0,True,23
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",socialism,4.0,True,24
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",libertarianism,0.0,True,24
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",green politics,2.0,True,20
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",nationalism,1.0,True,25
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",conservatism,3.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",socialism,2.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",libertarianism,3.0,True,14
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",liberalism,3.0,True,6
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",green politics,0.0,True,17
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",liberalism,4.0,True,6
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",conservatism,2.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",socialism,1.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",green politics,5.0,True,3
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",nationalism,5.0,True,6
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",nationalism,4.0,True,7
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",libertarianism,1.0,True,2
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",conservatism,0.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",nationalism,0.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.1,0.2448979591836734,"[12, 8, 8, 7, 7, 7]",nationalism,2.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",liberalism,4.0,True,4
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",conservatism,,False,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",socialism,4.0,True,29
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",libertarianism,0.0,True,27
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",green politics,0.0,True,22
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",nationalism,1.0,True,21
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",liberalism,0.0,True,34
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",conservatism,5.0,True,24
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",nationalism,4.0,True,10
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",libertarianism,3.0,True,10
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",green politics,2.0,True,14
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",nationalism,5.0,True,7
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",nationalism,0.0,True,2
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",conservatism,2.0,True,7
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",socialism,1.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",conservatism,3.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",socialism,2.0,True,2
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",libertarianism,1.0,True,3
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",green politics,5.0,True,4
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",liberalism,3.0,True,2
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.15,0.2857142857142857,"[14, 7, 7, 7, 7, 7]",socialism,,False,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",liberalism,0.0,True,37
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",conservatism,5.0,True,24
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",socialism,1.0,True,16
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",libertarianism,0.0,True,32
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",green politics,0.0,True,21
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",nationalism,1.0,True,29
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",green politics,2.0,True,18
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",nationalism,5.0,True,5
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",socialism,2.0,True,6
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",libertarianism,1.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",socialism,4.0,True,17
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",conservatism,3.0,True,5
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",nationalism,4.0,True,6
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",green politics,5.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",liberalism,4.0,True,2
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",conservatism,2.0,True,8
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",libertarianism,3.0,True,7
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",socialism,,False,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",conservatism,0.0,True,3
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.2,0.3265306122448979,"[16, 7, 7, 7, 6, 6]",liberalism,3.0,True,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.25,0.3673469387755102,"[18, 7, 6, 6, 6, 6]",liberalism,0.0,True,36
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.25,0.3673469387755102,"[18, 7, 6, 6, 6, 6]",conservatism,3.0,True,6
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.25,0.3673469387755102,"[18, 7, 6, 6, 6, 6]",socialism,1.0,True,13
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.25,0.3673469387755102,"[18, 7, 6, 6, 6, 6]",libertarianism,0.0,True,32
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.25,0.3673469387755102,"[18, 7, 6, 6, 6, 6]",green politics,5.0,True,3
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.25,0.3673469387755102,"[18, 7, 6, 6, 6, 6]",nationalism,1.0,True,30
qwen25_7b_abliterated_v2,political_ideology_q6_N50,semantic,6,50,49,0.25,0.3673469387755102,"[18, 7, 6, 6, 6, 6]",conservatism,2.0,True,8
